Event,Hit,KE_i,KE_e
1030,0,0.756417,0
1031,0,1.34389,0
1032,0,0.432671,0
1033,0,0.344784,0
1034,0,0.793579,0
1035,0,0.481877,0
1036,0,0.871798,0
1037,0,0.971404,0
1038,0,0.0141469,0
1039,0,1.02847,0
1040,0,0.524391,0
1041,0,0.24063,0
1042,0,1.09795,0
1043,0,0.0378404,0
1044,0,0.279792,0
1045,0,0.780651,0
1046,0,0.660869,0
1047,0,0.57793,0
1048,0,0.165734,0
1049,0,1.04935,0
1050,0,0.504981,0
1051,0,0.331334,0
1052,0,0.569051,0
1053,0,1.31549,0
1054,0,0.715069,0
1055,0,1.0363,0
1056,0,0.672542,0
1057,0,0.884606,0
1058,0,0.809926,0
1059,0,0.320351,0
1060,0,0.0210257,0
1061,0,0.726574,0
1062,0,1.16139,0
1063,0,1.23083,0
1064,0,0.945065,0
1065,0,1.26658,0
1066,0,0.942882,0
1067,0,0.464552,0
1068,0,0.0289166,0
1069,0,0.990996,0
1070,0,1.44411,0
1071,0,1.0087,0
1072,0,0.00802407,0
1073,0,1.40689,0
1074,0,0.492094,0
1075,0,0.413667,0
1076,0,0.745533,0
1077,0,0.298509,0
1078,0,0.557501,0
1079,0,0.644127,0
1080,0,0.0315058,0
1081,0,0.901239,0
1082,0,0.914895,0
1083,0,0.981942,0
1084,0,0.655338,0
1085,0,0.360791,0
1086,0,0.183356,0
1087,0,0.67227,0
1088,0,1.30607,0
1089,0,0.780424,0
1090,0,0.532361,0
1091,0,0.538955,0
1092,0,1.31236,0
1093,0,1.87668,0
1094,0,0.290002,0
1095,0,0.0973928,0
1096,0,1.54199,0
1097,0,0.0360606,0
1098,0,1.01977,0
1099,0,1.45827,0
1100,0,0.178909,0
1101,0,0.214089,0
1102,0,0.442914,0
1103,0,0.844434,0
1104,0,0.928757,0
1105,0,0.557504,0
1106,0,1.75191,0
1107,0,0.408935,0
1108,0,1.00027,0
1109,0,0.297049,0
1110,0,0.420295,0
1111,0,0.838738,0
1112,0,1.09696,0
1113,0,0.106453,0
1114,0,0.705859,0
1115,0,0.426205,0
1116,0,1.04456,0
1117,0,0.289973,0
1118,0,0.388999,0
1119,0,0.824502,0
1120,0,1.44576,0
1121,0,0.149417,0
1122,0,0.606245,0
1123,0,0.778272,0
1124,0,1.00326,0
1125,0,0.396888,0
1126,0,0.497848,0
1127,0,0.406552,0
1128,0,1.16438,0
1129,0,0.596905,0
1130,0,0.682614,0
1131,0,1.06532,0
1132,0,0.953486,0
1133,0,1.24576,0
1134,0,0.152996,0
1135,0,1.27661,0
1136,0,0.0106493,0
1137,0,0.437091,0
1138,0,0.645793,0
1139,0,1.12436,0
1140,0,0.634181,0
1141,0,0.828832,0
1142,0,0.218651,0
1143,0,0.331413,0
1144,0,1.60352,0
1145,0,1.2339,0
1146,0,0.651537,0
1147,0,0.439078,0
1148,0,0.839187,0
1149,0,0.918317,0
1150,0,0.939971,0
1151,0,1.20951,0
1152,0,0.401307,0
1153,0,0.173009,0
1154,0,0.768109,0
1155,0,1.13697,0
1156,0,0.0803512,0
1157,0,0.68767,0
1158,0,0.987275,0
1159,0,0.421057,0
1160,0,0.688765,0
1161,0,0.725444,0
1162,0,1.28389,0
1163,0,0.434661,0
1164,0,0.0254603,0
1165,0,0.830307,0
1166,0,0.831487,0
1167,0,0.00344965,0
1168,0,0.445438,0
1169,0,1.25858,0
1170,0,1.54018,0
1171,0,0.185884,0
1172,0,0.49928,0
1173,0,0.671362,0
1174,0,0.999835,0
1175,0,0.593743,0
1176,0,1.36901,0
1177,0,1.48232,0
1178,0,0.0239778,0
1179,0,0.427772,0
1180,0,0.486141,0
1181,0,0.641469,0
1182,0,0.542848,0
1183,0,0.489234,0
1184,0,0.334778,0
1185,0,0.966114,0
1186,0,0.750969,0
1187,0,0.865686,0
1188,0,0.621848,0
1189,0,0.878069,0
1190,0,0.347436,0
1191,0,0.720681,0
1192,0,1.14985,0
1193,0,0.0146864,0
1194,0,1.14273,0
1195,0,1.37365,0
1196,0,1.07359,0
1197,0,0.614024,0
1198,0,0.0205374,0
1199,0,0.563256,0
1200,0,0.438113,0
1201,0,0.011314,0
1202,0,0.405461,0
1203,0,0.655437,0
1204,0,0.682075,0
1205,0,1.06456,0
1206,0,0.189746,0
1207,0,0.397407,0
